Customer_id,churn_flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,credit_limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,total_spend,transaction_count,Total_Ct_Chng_Q4_Q1,utilization_ratio,high_utilization,spend_drop_flag,inactive_flag,high_inactive_flag,spend_decline_flag,util_band,risk_score
788856408,0,50,F,5,Uneducated,Married,Unknown,Blue,34,5,5,2,3317.00,1041.00,2276.00,0.9230,4264.00,75,1.0270,0.3140,0,0,1,1,0,Low,1.0000
788862333,0,38,F,3,Uneducated,Married,"Less than $40K",Blue,23,6,2,2,5645.00,0.00,5645.00,1.0500,1527.00,32,0.4550,0.0000,0,0,0,0,0,NULL,0.0000
788864508,0,52,F,3,Unknown,Single,"Less than $40K",Blue,37,4,2,2,1554.00,926.00,628.00,0.7850,4997.00,79,0.9270,0.5960,0,1,0,0,1,Medium,1.0000
788866983,0,63,F,0,Unknown,Single,"Less than $40K",Blue,48,5,2,1,1438.30,0.00,1438.30,0.9230,3383.00,61,1.1030,0.0000,0,0,0,0,0,NULL,0.0000
788868858,0,54,M,2,Graduate,Married,"Less than $40K",Blue,39,4,4,2,2702.00,2517.00,185.00,1.0190,1658.00,32,1.4620,0.9320,1,0,1,1,0,High,1.0000
788870283,0,56,F,3,Graduate,Married,"Less than $40K",Blue,41,5,4,1,1438.30,0.00,1438.30,0.7960,3778.00,72,1.1180,0.0000,0,1,1,1,1,NULL,2.0000
788874333,0,55,M,3,Post-Graduate,Unknown,"$120K +",Blue,40,3,1,4,15631.00,1305.00,14326.00,0.6680,4313.00,67,0.9140,0.0830,0,1,0,0,1,"Very Low",1.0000
788876208,0,42,F,2,Graduate,Single,"Less than $40K",Blue,27,5,3,3,2265.00,0.00,2265.00,0.6030,3826.00,71,0.5430,0.0000,0,1,0,1,1,NULL,2.0000
788885133,0,57,F,3,College,Unknown,"Less than $40K",Silver,42,6,1,1,12675.00,2422.00,10253.00,0.6420,3912.00,63,0.5750,0.1910,0,1,0,0,1,"Very Low",1.0000
788890533,0,54,M,2,College,Married,"$80K - $120K",Silver,39,4,1,4,34516.00,2305.00,32211.00,0.5860,13756.00,106,0.7100,0.0670,0,1,0,0,1,"Very Low",1.0000
788896983,0,53,M,2,Graduate,Married,"$60K - $80K",Blue,38,6,3,2,7928.00,1228.00,6700.00,0.6320,1537.00,37,0.6820,0.1550,0,1,0,1,1,"Very Low",2.0000
788898933,0,42,F,4,College,Married,"Less than $40K",Blue,27,6,2,1,2043.00,0.00,2043.00,1.0190,5198.00,77,0.7110,0.0000,0,0,0,0,0,NULL,0.0000
788900883,0,51,F,2,Graduate,Married,"Less than $40K",Blue,36,3,1,3,3106.00,1304.00,1802.00,0.6040,1368.00,38,0.4070,0.4200,0,1,0,0,1,Low,1.0000
788907033,0,40,M,2,"High School",Unknown,"$80K - $120K",Blue,26,1,3,1,5238.00,2077.00,3161.00,0.6560,7321.00,73,0.6590,0.3970,0,1,0,1,1,Low,2.0000
788908308,0,46,M,2,"High School",Single,"$40K - $60K",Blue,32,2,3,2,5972.00,0.00,5972.00,0.6060,14227.00,116,0.7060,0.0000,0,1,0,1,1,NULL,2.0000
788911458,0,40,F,4,College,Married,"Less than $40K",Blue,26,3,1,1,2972.00,0.00,2972.00,0.5930,3840.00,69,0.7690,0.0000,0,1,0,0,1,NULL,1.0000
788912658,0,44,F,2,Unknown,Married,"Less than $40K",Blue,30,3,1,4,3734.00,0.00,3734.00,0.9540,3144.00,62,0.7220,0.0000,0,0,0,0,0,NULL,0.0000
788915283,0,43,F,2,College,Single,"Less than $40K",Blue,29,5,1,2,2304.00,1589.00,715.00,0.8720,1273.00,36,0.8950,0.6900,0,0,0,0,0,Medium,0.0000
788916933,0,49,M,5,College,Married,"$60K - $80K",Gold,35,1,2,2,34516.00,1064.00,33452.00,0.7960,8095.00,81,0.6200,0.0310,0,1,0,0,1,"Very Low",1.0000
788920308,0,51,F,2,"High School",Married,"Less than $40K",Blue,37,3,2,1,2258.00,1250.00,1008.00,0.6110,4368.00,75,0.5960,0.5540,0,1,0,0,1,Medium,1.0000
788923758,0,26,F,1,"High School",Unknown,Unknown,Blue,13,3,1,3,10693.00,2517.00,8176.00,0.8800,4138.00,76,0.7270,0.2350,0,0,0,0,0,Low,0.0000
788930358,0,42,F,4,College,Single,"$40K - $60K",Blue,28,2,2,2,2827.00,1896.00,931.00,0.7390,3891.00,81,1.0250,0.6710,0,1,0,0,1,Medium,1.0000
788931558,0,46,M,2,"High School",Single,"$40K - $60K",Blue,32,1,2,2,2000.00,1739.00,261.00,0.8210,7694.00,85,0.7000,0.8700,1,0,0,0,0,High,0.0000
788937933,0,39,F,3,Graduate,Divorced,"Less than $40K",Blue,25,3,1,1,5494.00,1356.00,4138.00,0.4630,3566.00,81,0.8840,0.2470,0,1,0,0,1,Low,1.0000
788939358,0,47,M,2,"High School",Unknown,"$60K - $80K",Blue,33,4,2,2,2458.00,1399.00,1059.00,0.7390,1563.00,40,1.2220,0.5690,0,1,0,0,1,Medium,1.0000
788940558,0,41,F,3,Graduate,Married,"Less than $40K",Blue,27,6,1,2,2134.00,1085.00,1049.00,0.6560,4224.00,75,1.0270,0.5080,0,1,0,0,1,Medium,1.0000
788941983,1,36,F,3,Graduate,Single,"$40K - $60K",Blue,22,1,3,1,2013.00,0.00,2013.00,0.6020,2425.00,50,0.9230,0.0000,0,1,0,1,1,NULL,2.0000
788943333,1,51,M,3,Post-Graduate,Married,"$80K - $120K",Silver,37,6,2,2,34516.00,989.00,33527.00,1.0210,4810.00,55,0.3410,0.0290,0,0,0,0,0,"Very Low",0.0000
788946783,0,50,M,2,Unknown,Single,"$120K +",Blue,36,5,1,3,9697.00,0.00,9697.00,0.7590,1812.00,50,0.9230,0.0000,0,1,0,0,1,NULL,1.0000
788950158,0,36,M,2,College,Unknown,"$80K - $120K",Blue,22,2,2,3,34516.00,1652.00,32864.00,0.8540,1283.00,39,1.2940,0.0480,0,0,0,0,0,"Very Low",0.0000
788957358,0,53,F,1,Graduate,Single,"$40K - $60K",Blue,39,3,3,2,4930.00,2227.00,2703.00,0.8010,4224.00,77,0.7910,0.4520,0,0,0,1,0,Low,1.0000
788959758,0,47,F,4,Uneducated,Single,"$40K - $60K",Blue,33,3,2,1,9148.00,561.00,8587.00,0.7740,3451.00,59,0.9670,0.0610,0,1,0,0,1,"Very Low",1.0000
788960658,0,42,F,2,Uneducated,Married,"Less than $40K",Blue,28,1,2,3,2573.00,1742.00,831.00,0.6930,4649.00,88,0.7600,0.6770,0,1,0,0,1,Medium,1.0000
788965683,0,49,F,4,Uneducated,Married,"Less than $40K",Blue,36,6,3,3,1438.30,0.00,1438.30,0.7820,2170.00,41,0.4640,0.0000,0,1,0,1,1,NULL,2.0000
788966958,0,47,F,1,Graduate,Married,Unknown,Blue,34,3,2,2,3112.00,2023.00,1089.00,0.7570,4613.00,86,0.5930,0.6500,0,1,0,0,1,Medium,1.0000
788971308,0,62,F,1,Uneducated,Married,"Less than $40K",Blue,49,5,4,2,2658.00,1158.00,1500.00,0.4760,1809.00,41,0.4640,0.4360,0,1,1,1,1,Low,2.0000
788974608,0,48,M,3,Graduate,Unknown,"$60K - $80K",Blue,35,5,1,3,2829.00,2342.00,487.00,0.9910,1561.00,41,1.0500,0.8280,1,0,0,0,0,High,0.0000
788977833,0,61,M,0,Uneducated,Married,"$80K - $120K",Blue,48,2,1,0,5362.00,1274.00,4088.00,1.0150,1876.00,41,0.7830,0.2380,0,0,0,0,0,Low,0.0000
788979258,0,51,M,4,Uneducated,Single,"$80K - $120K",Silver,38,4,1,4,34516.00,1515.00,33001.00,0.5920,1293.00,32,0.6000,0.0440,0,1,0,0,1,"Very Low",1.0000
788980983,0,55,M,1,"High School",Single,"$80K - $120K",Blue,42,1,4,2,34516.00,1583.00,32933.00,0.8240,12192.00,112,0.6720,0.0460,0,0,1,1,0,"Very Low",1.0000
788989083,0,57,F,3,College,Single,"$40K - $60K",Blue,44,3,1,2,2817.00,1864.00,953.00,0.7000,4535.00,82,0.7450,0.6620,0,1,0,0,1,Medium,1.0000
788990508,0,62,F,0,Unknown,Single,"$40K - $60K",Blue,49,4,1,1,1540.00,796.00,744.00,0.8050,3714.00,56,0.6970,0.5170,0,0,0,0,0,Medium,0.0000
788994783,0,48,F,3,Graduate,Single,"Less than $40K",Blue,35,3,4,3,1815.00,557.00,1258.00,0.6720,4519.00,76,0.8540,0.3070,0,1,1,1,1,Low,2.0000
788996058,0,47,F,2,"High School",Married,"Less than $40K",Blue,34,4,2,4,2730.00,1970.00,760.00,0.8480,3841.00,69,0.8650,0.7220,0,0,0,0,0,Medium,0.0000
788997408,0,65,F,2,Doctorate,Single,"Less than $40K",Blue,53,6,3,2,2195.00,1917.00,278.00,0.5350,4205.00,65,0.6250,0.8730,1,1,0,1,1,High,2.0000
789008508,0,44,M,4,College,Married,"$80K - $120K",Blue,31,2,1,1,3472.00,1687.00,1785.00,0.6450,13999.00,119,0.7250,0.4860,0,1,0,0,1,Low,1.0000
789012633,0,30,F,0,Graduate,Single,"Less than $40K",Blue,17,3,2,1,4868.00,1090.00,3778.00,0.6790,2907.00,69,0.8160,0.2240,0,1,0,0,1,Low,1.0000
789013833,1,50,M,2,"High School",Married,"$120K +",Silver,37,5,2,1,34516.00,399.00,34117.00,0.7260,2118.00,41,0.5190,0.0120,0,1,0,0,1,"Very Low",1.0000
789016983,0,45,F,3,"High School",Married,"Less than $40K",Blue,32,2,5,1,2948.00,968.00,1980.00,0.9460,7834.00,86,0.5090,0.3280,0,0,1,1,0,Low,1.0000
789022233,0,50,F,2,Uneducated,Single,"Less than $40K",Blue,37,6,5,2,1438.30,754.00,684.30,0.7400,4457.00,69,0.6830,0.5240,0,1,1,1,1,Medium,2.0000
789023508,0,46,M,3,Unknown,Married,"$80K - $120K",Blue,33,4,1,3,34516.00,1099.00,33417.00,0.8160,15490.00,110,0.6180,0.0320,0,0,0,0,0,"Very Low",0.0000
789025083,0,40,M,4,Unknown,Unknown,"Less than $40K",Blue,27,5,3,0,1438.30,860.00,578.30,0.7900,4655.00,82,0.8640,0.5980,0,1,0,1,1,Medium,2.0000
789043008,0,55,F,2,Post-Graduate,Divorced,"Less than $40K",Blue,43,4,2,4,9919.00,0.00,9919.00,0.4960,2058.00,70,0.8420,0.0000,0,1,0,0,1,NULL,1.0000
789047208,0,57,F,2,"High School",Single,"Less than $40K",Blue,45,4,1,3,2454.00,1610.00,844.00,1.0360,4983.00,79,0.7950,0.6560,0,0,0,0,0,Medium,0.0000
789048858,0,32,F,1,Post-Graduate,Married,"Less than $40K",Blue,20,5,2,3,2234.00,1865.00,369.00,0.7320,2115.00,59,0.4390,0.8350,1,1,0,0,1,High,1.0000
789050883,0,33,F,2,Doctorate,Single,Unknown,Blue,21,4,3,4,5297.00,0.00,5297.00,0.7790,2655.00,62,0.5500,0.0000,0,1,0,1,1,NULL,2.0000
789052308,1,40,M,3,Graduate,Unknown,"$40K - $60K",Blue,28,6,2,2,4323.00,0.00,4323.00,0.8170,2451.00,38,0.7270,0.0000,0,0,0,0,0,NULL,0.0000
789053883,0,43,M,3,Post-Graduate,Single,"$60K - $80K",Blue,31,4,2,1,11186.00,2231.00,8955.00,0.7080,3692.00,84,0.6470,0.1990,0,1,0,0,1,"Very Low",1.0000
789059958,0,42,M,4,"High School",Married,"$120K +",Gold,30,6,2,4,34516.00,1045.00,33471.00,0.8480,3574.00,75,0.9230,0.0300,0,0,0,0,0,"Very Low",0.0000
789070233,0,51,F,3,Graduate,Divorced,"Less than $40K",Blue,39,5,4,3,2987.00,1764.00,1223.00,0.6860,4339.00,72,0.6000,0.5910,0,1,1,1,1,Medium,2.0000
789074358,0,46,M,2,"High School",Single,"$60K - $80K",Blue,34,2,2,1,10325.00,0.00,10325.00,0.8660,16856.00,122,0.7180,0.0000,0,0,0,0,0,NULL,0.0000
789076083,0,50,F,3,"High School",Single,"Less than $40K",Blue,38,6,3,2,2775.00,1475.00,1300.00,0.8540,4608.00,84,0.6470,0.5320,0,0,0,1,0,Medium,1.0000
789079758,0,44,M,4,Doctorate,Unknown,"$120K +",Blue,32,3,2,3,34516.00,1356.00,33160.00,1.1690,1531.00,48,0.6550,0.0390,0,0,0,0,0,"Very Low",0.0000
789081408,1,44,F,4,Uneducated,Single,"Less than $40K",Blue,32,6,3,4,1438.30,170.00,1268.30,0.8890,2527.00,45,0.4060,0.1180,0,0,0,1,0,"Very Low",1.0000
789082758,0,40,F,2,"High School",Married,"Less than $40K",Blue,28,1,3,3,2734.00,1661.00,1073.00,0.7260,4981.00,90,0.6980,0.6080,0,1,0,1,1,Medium,2.0000
789087858,0,60,F,0,Graduate,Married,"$40K - $60K",Blue,48,4,2,1,3361.00,2473.00,888.00,0.8950,4589.00,69,1.0290,0.7360,0,0,0,0,0,Medium,0.0000
789089958,0,57,M,2,"High School",Single,"$60K - $80K",Silver,45,5,2,3,33211.00,0.00,33211.00,0.7320,3662.00,81,0.7610,0.0000,0,1,0,0,1,NULL,1.0000
789095958,1,50,M,1,Unknown,Single,"$60K - $80K",Blue,38,4,3,3,7603.00,744.00,6859.00,0.7110,2497.00,42,0.2730,0.0980,0,1,0,1,1,"Very Low",2.0000
789097833,0,39,F,0,"High School",Single,"Less than $40K",Blue,27,4,3,3,3927.00,720.00,3207.00,0.6300,4230.00,93,0.8980,0.1830,0,1,0,1,1,"Very Low",2.0000
789099783,0,43,F,2,Unknown,Married,"Less than $40K",Blue,31,6,3,3,2069.00,839.00,1230.00,0.9230,4117.00,70,0.7070,0.4060,0,0,0,1,0,Low,1.0000
789101883,0,32,M,3,Unknown,Single,"$120K +",Blue,20,6,2,2,14244.00,1673.00,12571.00,0.6990,2729.00,66,0.5350,0.1170,0,1,0,0,1,"Very Low",1.0000
789105183,0,54,M,3,Post-Graduate,Single,"$80K - $120K",Silver,42,3,1,2,34516.00,2488.00,32028.00,0.5520,4401.00,87,0.7760,0.0720,0,1,0,0,1,"Very Low",1.0000
789109983,0,40,F,3,"High School",Divorced,"$40K - $60K",Blue,28,4,1,4,4464.00,1418.00,3046.00,0.9200,3870.00,73,0.4600,0.3180,0,0,0,0,0,Low,0.0000
789111483,0,46,M,3,Graduate,Unknown,"$80K - $120K",Blue,34,5,3,4,16546.00,1850.00,14696.00,0.7290,4255.00,75,0.5620,0.1120,0,1,0,1,1,"Very Low",2.0000
789114408,0,50,F,1,Post-Graduate,Single,"$40K - $60K",Blue,38,3,1,4,4182.00,0.00,4182.00,0.8530,4693.00,82,0.6080,0.0000,0,0,0,0,0,NULL,0.0000
789115833,0,44,M,4,"High School",Single,"$60K - $80K",Blue,32,5,3,2,3233.00,1034.00,2199.00,0.7590,1256.00,29,0.7060,0.3200,0,1,0,1,1,Low,2.0000
789121233,0,53,F,2,Unknown,Single,"Less than $40K",Blue,41,5,1,3,2329.00,2290.00,39.00,0.5330,4609.00,76,0.7670,0.9830,1,1,0,0,1,High,1.0000
789122808,1,41,F,4,College,Married,"$40K - $60K",Blue,29,5,2,3,3281.00,0.00,3281.00,0.8750,2907.00,45,0.4060,0.0000,0,0,0,0,0,NULL,0.0000
789124683,0,54,M,2,Unknown,Married,"$80K - $120K",Blue,42,4,2,3,12217.00,0.00,12217.00,1.0750,1110.00,21,0.7500,0.0000,0,0,0,0,0,NULL,0.0000
789125733,0,38,F,4,Doctorate,Married,"Less than $40K",Blue,26,4,2,4,4002.00,1402.00,2600.00,0.5790,2114.00,53,0.5140,0.3500,0,1,0,0,1,Low,1.0000
789127533,0,49,M,4,"High School",Divorced,"$80K - $120K",Blue,37,5,2,2,32338.00,1664.00,30674.00,0.9190,3013.00,83,0.7660,0.0510,0,0,0,0,0,"Very Low",0.0000
789129033,0,44,M,5,Unknown,Single,"$80K - $120K",Blue,32,5,3,2,14910.00,877.00,14033.00,0.7720,1150.00,26,0.6250,0.0590,0,1,0,1,1,"Very Low",2.0000
789138258,0,45,F,3,"High School",Single,"Less than $40K",Blue,34,2,3,2,2976.00,2372.00,604.00,0.7720,4799.00,83,0.7290,0.7970,0,1,0,1,1,Medium,2.0000
789140283,0,53,M,0,Graduate,Single,"$80K - $120K",Blue,42,5,4,1,2664.00,2037.00,627.00,0.8500,1286.00,29,0.9330,0.7650,0,0,1,1,0,Medium,1.0000
789143283,0,41,F,1,Uneducated,Single,Unknown,Blue,30,4,2,3,5647.00,1175.00,4472.00,0.8020,4868.00,76,0.8100,0.2080,0,0,0,0,0,Low,0.0000
789144633,0,45,M,1,Graduate,Married,"$80K - $120K",Blue,34,3,2,2,9705.00,850.00,8855.00,0.4810,2001.00,34,0.8890,0.0880,0,1,0,0,1,"Very Low",1.0000
789150633,0,50,F,3,Graduate,Married,"Less than $40K",Blue,38,6,3,2,3026.00,1888.00,1138.00,0.7620,3687.00,58,0.8120,0.6240,0,1,0,1,1,Medium,2.0000
789151983,0,43,F,4,Graduate,Unknown,"$40K - $60K",Blue,31,2,3,3,4091.00,1108.00,2983.00,0.7740,5244.00,87,0.7060,0.2710,0,1,0,1,1,Low,2.0000
789154833,0,56,M,3,"High School",Single,"$80K - $120K",Blue,44,5,2,0,19030.00,912.00,18118.00,0.8940,4137.00,72,0.5320,0.0480,0,0,0,0,0,"Very Low",0.0000
789158433,0,49,F,2,"High School",Unknown,"$40K - $60K",Blue,38,4,1,2,2497.00,1674.00,823.00,0.7010,2922.00,53,0.9630,0.6700,0,1,0,0,1,Medium,1.0000
789161358,0,30,F,0,Graduate,Married,"Less than $40K",Blue,19,3,1,4,3213.00,2517.00,696.00,1.2750,2666.00,46,1.0000,0.7830,0,0,0,0,0,Medium,0.0000
789164283,0,55,F,0,Uneducated,Married,"Less than $40K",Blue,44,1,1,3,2596.00,1929.00,667.00,0.6090,4726.00,87,0.8120,0.7430,0,1,0,0,1,Medium,1.0000
789167658,0,34,M,3,College,Married,"$60K - $80K",Blue,23,5,3,2,4245.00,1815.00,2430.00,0.8460,1534.00,34,0.5450,0.4280,0,0,0,1,0,Low,1.0000
789170283,0,53,M,1,Graduate,Unknown,"$80K - $120K",Blue,42,5,5,4,6514.00,978.00,5536.00,0.8430,3084.00,63,0.6580,0.1500,0,0,1,1,0,"Very Low",1.0000
789172683,0,56,M,2,Doctorate,Married,"$60K - $80K",Blue,45,6,2,0,2283.00,1430.00,853.00,2.3160,1741.00,27,0.5880,0.6260,0,0,0,0,0,Medium,0.0000
789173958,0,45,F,2,Graduate,Married,"Less than $40K",Blue,34,4,1,2,1438.30,877.00,561.30,0.7430,4283.00,76,0.6170,0.6100,0,1,0,0,1,Medium,1.0000
789175683,0,49,F,2,College,Married,"Less than $40K",Silver,38,2,3,2,10741.00,2517.00,8224.00,1.0870,8352.00,71,0.8210,0.2340,0,0,0,1,0,Low,1.0000
789177333,1,47,F,2,Graduate,Married,"Less than $40K",Blue,36,6,3,2,1693.00,1088.00,605.00,0.5320,2104.00,40,0.7390,0.6430,0,1,0,1,1,Medium,2.0000
789179583,0,28,F,1,College,Divorced,Unknown,Blue,17,5,3,2,11881.00,1488.00,10393.00,0.5870,4865.00,87,0.8910,0.1250,0,1,0,1,1,"Very Low",2.0000
789180933,0,37,F,3,"High School",Single,"Less than $40K",Blue,26,3,1,2,2917.00,2216.00,701.00,0.8100,4524.00,67,0.4890,0.7600,0,0,0,0,0,Medium,0.0000
789182358,0,56,M,1,Uneducated,Single,"$80K - $120K",Blue,45,3,1,2,17628.00,1414.00,16214.00,0.6030,3991.00,76,0.6170,0.0800,0,1,0,0,1,"Very Low",1.0000
789185508,0,49,M,2,"High School",Married,"$60K - $80K",Blue,38,5,2,1,5536.00,756.00,4780.00,0.6350,3918.00,70,0.6280,0.1370,0,1,0,0,1,"Very Low",1.0000
789186858,0,52,M,2,Graduate,Married,"$80K - $120K",Blue,41,2,5,1,33256.00,928.00,32328.00,0.6940,7796.00,97,0.5900,0.0280,0,1,1,1,1,"Very Low",2.0000
789187908,0,56,M,2,Uneducated,Married,"$80K - $120K",Blue,45,4,2,2,11102.00,1946.00,9156.00,0.6250,1448.00,36,1.0000,0.1750,0,1,0,0,1,"Very Low",1.0000
789191358,0,55,M,4,Graduate,Single,"$80K - $120K",Blue,44,2,3,2,1854.00,794.00,1060.00,0.6140,4035.00,80,0.7390,0.4280,0,1,0,1,1,Low,2.0000
789193383,0,65,M,0,Uneducated,Single,"Less than $40K",Blue,54,3,1,5,2644.00,1691.00,953.00,0.7550,3495.00,70,0.6280,0.6400,0,1,0,0,1,Medium,1.0000
789196158,0,55,M,1,Graduate,Married,"$60K - $80K",Blue,44,6,2,4,2173.00,1520.00,653.00,0.6520,1485.00,26,0.5290,0.6990,0,1,0,0,1,Medium,1.0000
789197508,0,54,M,3,"High School",Married,"$60K - $80K",Blue,43,6,3,4,2240.00,1580.00,660.00,0.7450,1518.00,36,0.8000,0.7050,0,1,0,1,1,Medium,2.0000
789198708,0,58,M,3,Graduate,Married,"$120K +",Blue,47,3,1,2,27088.00,0.00,27088.00,0.5810,1135.00,24,0.8460,0.0000,0,1,0,0,1,NULL,1.0000
789200208,0,40,F,4,Uneducated,Married,Unknown,Blue,29,2,3,3,3326.00,2181.00,1145.00,0.8270,13583.00,110,0.7460,0.6560,0,0,0,1,0,Medium,1.0000
789204933,0,65,M,1,Uneducated,Single,"Less than $40K",Blue,55,3,2,4,8963.00,0.00,8963.00,0.7440,4511.00,76,0.6890,0.0000,0,1,0,0,1,NULL,1.0000
789209283,0,48,F,3,"High School",Single,"Less than $40K",Blue,37,5,3,0,4361.00,806.00,3555.00,0.6270,4518.00,84,0.7500,0.1850,0,1,0,1,1,"Very Low",2.0000
789212883,1,30,F,1,Uneducated,Divorced,"Less than $40K",Blue,19,6,1,2,1644.00,0.00,1644.00,0.8200,2533.00,44,0.5170,0.0000,0,0,0,0,0,NULL,0.0000
789218433,0,33,F,3,Unknown,Married,"$40K - $60K",Blue,22,2,3,2,1438.30,0.00,1438.30,0.7610,4528.00,86,0.6860,0.0000,0,1,0,1,1,NULL,2.0000
789220008,0,56,M,3,"High School",Married,"$80K - $120K",Blue,45,5,2,2,4531.00,0.00,4531.00,0.4910,1425.00,27,1.0770,0.0000,0,1,0,0,1,NULL,1.0000
789226683,0,44,M,1,Unknown,Married,"$60K - $80K",Blue,33,6,2,3,4969.00,1187.00,3782.00,0.7140,3878.00,82,0.7830,0.2390,0,1,0,0,1,Low,1.0000
789228108,0,56,F,4,Graduate,Single,Unknown,Blue,45,2,2,3,9091.00,1306.00,7785.00,0.7430,4378.00,86,0.6540,0.1440,0,1,0,0,1,"Very Low",1.0000
789231858,0,59,M,1,Unknown,Married,"$60K - $80K",Blue,48,5,3,3,1438.30,642.00,796.30,0.9260,5177.00,79,0.6460,0.4460,0,0,0,1,0,Low,1.0000
789233808,0,38,F,3,Graduate,Married,Unknown,Blue,27,6,2,2,2425.00,1396.00,1029.00,0.8990,4568.00,74,0.8970,0.5760,0,0,0,0,0,Medium,0.0000
789235383,0,38,M,4,College,Married,"$80K - $120K",Blue,27,5,2,4,10386.00,1909.00,8477.00,1.4300,2119.00,52,1.0800,0.1840,0,0,0,0,0,"Very Low",0.0000
789237333,0,47,M,4,Post-Graduate,Divorced,"$60K - $80K",Blue,36,4,2,5,20237.00,1593.00,18644.00,0.8110,15041.00,102,1.0000,0.0790,0,0,0,0,0,"Very Low",0.0000
789238683,0,53,M,2,Uneducated,Divorced,"$120K +",Blue,42,4,2,2,22664.00,0.00,22664.00,0.7490,4586.00,89,0.7450,0.0000,0,1,0,0,1,NULL,1.0000
789240258,0,50,F,2,Uneducated,Single,"$40K - $60K",Blue,35,4,3,1,2784.00,2458.00,326.00,0.7980,4904.00,81,0.8000,0.8830,1,1,0,1,1,High,2.0000
789241308,1,54,F,2,Unknown,Unknown,"Less than $40K",Blue,39,4,3,3,1438.30,0.00,1438.30,0.7200,2145.00,41,0.5190,0.0000,0,1,0,1,1,NULL,2.0000
789244308,0,56,M,4,College,Single,"$80K - $120K",Blue,41,6,1,4,17753.00,1899.00,15854.00,0.8510,3986.00,64,0.7300,0.1070,0,0,0,0,0,"Very Low",0.0000
789247458,0,32,M,0,Graduate,Single,"$40K - $60K",Blue,21,6,2,3,2801.00,1472.00,1329.00,1.0270,2467.00,54,0.8000,0.5260,0,0,0,0,0,Medium,0.0000
789248958,0,37,F,2,"High School",Married,"$40K - $60K",Blue,26,3,2,3,2946.00,2517.00,429.00,0.8410,5259.00,89,0.7800,0.8540,1,0,0,0,0,High,0.0000
789261558,0,58,M,1,"High School",Married,"$60K - $80K",Blue,47,3,1,4,2212.00,1392.00,820.00,0.5730,1387.00,34,0.7000,0.6290,0,1,0,0,1,Medium,1.0000
789262683,0,60,M,1,Unknown,Divorced,"$40K - $60K",Blue,49,4,3,2,3012.00,0.00,3012.00,0.5380,1315.00,23,0.2780,0.0000,0,1,0,1,1,NULL,2.0000
789266208,0,56,M,2,"High School",Married,"$80K - $120K",Blue,45,3,2,3,5920.00,1589.00,4331.00,0.5120,1408.00,28,0.2730,0.2680,0,1,0,0,1,Low,1.0000
789267633,0,54,F,2,College,Married,"Less than $40K",Blue,43,3,4,1,2573.00,1760.00,813.00,0.6760,4404.00,93,0.8240,0.6840,0,1,1,1,1,Medium,2.0000
789270033,0,48,M,3,Graduate,Single,"$80K - $120K",Silver,37,3,2,3,34516.00,0.00,34516.00,0.4480,1122.00,13,0.1820,0.0000,0,1,0,0,1,NULL,1.0000
789271533,0,51,F,1,Doctorate,Single,"Less than $40K",Blue,40,5,3,2,1438.30,908.00,530.30,0.6150,4653.00,74,0.8970,0.6310,0,1,0,1,1,Medium,2.0000
789280683,0,56,M,2,Graduate,Single,"$120K +",Blue,45,2,2,3,11714.00,898.00,10816.00,0.7260,13956.00,122,0.7180,0.0770,0,1,0,0,1,"Very Low",1.0000
789282333,0,62,F,0,Graduate,Married,Unknown,Blue,51,3,3,3,10826.00,1274.00,9552.00,0.6020,1355.00,34,0.6190,0.1180,0,1,0,1,1,"Very Low",2.0000
789289383,0,42,M,3,Graduate,Single,"$80K - $120K",Silver,31,2,2,3,34516.00,2120.00,32396.00,0.9000,14626.00,97,0.6440,0.0610,0,0,0,0,0,"Very Low",0.0000
789291633,0,62,M,0,Graduate,Married,"$60K - $80K",Blue,51,3,2,0,5450.00,967.00,4483.00,0.7010,1526.00,45,0.8000,0.1770,0,1,0,0,1,"Very Low",1.0000
789293358,0,46,F,3,Graduate,Married,"Less than $40K",Blue,35,3,3,4,7578.00,1794.00,5784.00,0.6200,5328.00,78,0.6250,0.2370,0,1,0,1,1,Low,2.0000
789296133,0,35,F,3,Doctorate,Single,Unknown,Blue,24,1,1,3,12287.00,770.00,11517.00,0.6120,4601.00,65,0.7570,0.0630,0,1,0,0,1,"Very Low",1.0000
789297558,0,36,M,1,Uneducated,Single,"$120K +",Blue,25,6,3,2,7049.00,1932.00,5117.00,0.8040,2602.00,51,0.5450,0.2740,0,0,0,1,0,Low,1.0000
789298833,0,51,M,2,Uneducated,Divorced,"$80K - $120K",Blue,40,1,2,3,23453.00,0.00,23453.00,0.7270,7555.00,96,0.5740,0.0000,0,1,0,0,1,NULL,1.0000
789300408,0,41,M,4,"High School",Married,"Less than $40K",Blue,30,3,2,2,1614.00,700.00,914.00,0.8420,4293.00,87,0.8120,0.4340,0,0,0,0,0,Low,0.0000
789301458,0,41,F,4,"High School",Married,Unknown,Blue,30,5,2,2,9139.00,1620.00,7519.00,0.7730,4675.00,78,1.1080,0.1770,0,1,0,0,1,"Very Low",1.0000
